Datetime,RPS Price,Smoothed RPS Price,Variance,Std_Dev_Pos,Std_Dev_Neg
2023-04-08 00:30:00,254.61,378.09280000000007,11084.958179959443,588.6630560188352,167.52254398116494
2023-04-08 01:00:00,250.87,377.8396,11146.169254383689,588.9904394904808,166.68876050951928
2023-04-08 01:30:00,234.36,377.3894,11264.480450141267,589.6579134459773,165.12088655402266
2023-04-08 02:00:00,235.25,377.0993,11344.89344495945,590.1241196333888,164.07448036661128
2023-04-08 02:30:00,230.59,376.95459999999997,11387.856760444301,590.3824028790466,163.5267971209533
2023-04-08 03:00:00,230.4,376.85540000000003,11417.715960444302,590.5628257993326,163.14797420066753
2023-04-08 03:30:00,241.22,376.8421,11421.720032919051,590.5869949838948,163.09720501610525
2023-04-08 04:00:00,228.55,376.8469,11420.32265594935,590.5787193994461,163.115080600554
2023-04-08 04:30:00,228.38,377.01099999999997,11372.864952525108,590.2982706236835,163.7237293763164
2023-04-08 05:00:00,248.19,377.31770000000006,11289.628834050358,589.823030135979,164.81236986402104
2023-04-08 05:30:00,265.98,377.6839,11196.339716959446,589.3094156351374,166.0583843648626
2023-04-08 06:00:00,305.58,378.6706,11040.277165292771,588.8160464440548,168.52515355594522
2023-04-08 06:30:00,352.54,380.31239999999997,10861.33257397963,588.747834357785,171.87696564221494
2023-04-08 07:00:00,420.97,382.3333,10785.526981929113,590.0400835380358,174.62651646196423
2023-04-08 07:30:00,474.38,384.3322,10769.544867838189,591.8850353729545,176.77936462704548
2023-04-08 08:00:00,464.78,386.16720000000004,10786.932141575553,593.8875133213077,178.4468866786924
2023-04-08 08:30:00,469.28,387.4021,10855.264148070493,595.7792978703092,179.02490212969087
2023-04-08 09:00:00,476.02,387.7634,10887.833883272513,596.452967379613,179.07383262038695
2023-04-08 09:30:00,481.28,387.5667000000001,10861.984741525037,596.0083920054627,179.12500799453744
2023-04-08 10:00:00,447.99,387.4128,10842.237272888677,595.6649286603206,179.16067133967945
2023-04-08 10:30:00,416.53,387.2019,10818.613213525041,595.2270255355953,179.17677446440476
2023-04-08 11:00:00,420.55,386.8147,10780.588061525043,594.4739214328566,179.1554785671434
2023-04-08 11:30:00,419.64,386.3009,10741.671915343226,593.5849747895818,179.0168252104183
2023-04-08 12:00:00,407.11,385.93229999999994,10700.899989605856,592.8226090007441,179.04199099925572
2023-04-08 12:30:00,408.39,385.54699999999997,10660.186350504846,592.0433568734794,179.05064312652053
2023-04-08 13:00:00,392.28,385.2276,10635.890850747272,591.4885109913681,178.96668900863187
2023-04-08 13:30:00,383.43,384.79110000000003,10600.860050292731,590.7120561972043,178.87014380279575
2023-04-08 14:00:00,387.06,384.3645,10578.933499747278,590.0723851162228,178.65661488377722
2023-04-08 14:30:00,385.48,383.9839,10564.051040191725,589.5470391100235,178.42076088997644
2023-04-08 15:00:00,385.22,383.93989999999997,10560.833431302837,589.4717314159909,178.40806858400896
2023-04-08 15:30:00,400.59,384.1673,10582.89187445435,589.9136669128021,178.42093308719788
2023-04-08 16:00:00,428.76,385.19829999999996,10688.42295162606,591.9679588150791,178.4286411849208
2023-04-08 16:30:00,451.6,386.2905,10836.930378535144,594.4916563708055,178.0893436291946
2023-04-08 17:00:00,479.35,387.4175,11045.791938131097,597.6154251860598,177.21957481394023
2023-04-08 17:30:00,535.78,388.39099999999996,11269.46241313109,600.7064484547093,176.07555154529058
2023-04-08 18:00:00,591.27,389.28790000000004,11555.57450968664,604.2816162773521,174.29418372264797
2023-04-08 18:30:00,563.55,389.50989999999996,11616.488215141184,605.0695271581594,173.95027284184044
2023-04-08 19:00:00,536.45,388.7797,11420.624677686645,602.5143455555266,175.0450544444734
2023-04-08 19:30:00,486.96,387.3599,11053.340487868474,597.6296361758793,177.09016382412065
2023-04-08 20:00:00,468.5,385.473,10653.05638080788,591.900288707747,179.04571129225303
2023-04-08 20:30:00,456.62,383.5154,10304.30381094931,586.5356335822645,180.4951664177355
2023-04-08 21:00:00,415.87,381.86330000000004,10088.610808191745,582.7474537622293,180.97914623777075
2023-04-08 21:30:00,368.42,380.2715,9964.313416919027,579.9143152167669,180.62868478323315
2023-04-08 22:00:00,338.8,378.91830000000004,9976.546618292776,578.6836285061527,179.15297149384736
2023-04-08 22:30:00,302.03,377.5657,10085.224612636217,578.4161380143216,176.71526198567832
2023-04-08 23:00:00,296.53,376.4393,10231.616790414002,578.7422094245953,174.1363905754047
2023-04-08 23:30:00,288.06,375.51050000000004,10368.975802777644,579.1668360445989,171.85416395540116
2023-04-09 00:00:00,262.77,374.6,10518.50059595947,579.7194831892814,169.48051681071865
2023-04-09 00:30:00,257.06,373.9648,10648.713259555432,580.3500054732164,167.5795945267837
2023-04-09 01:00:00,255.56,373.4773,10759.229066373618,580.9307074569383,166.0238925430617
2023-04-09 01:30:00,245.64,373.05909999999994,10851.21464867665,581.3974272341088,164.72077276589113
2023-04-09 02:00:00,225.02,372.80989999999997,10917.056057565542,581.7793337224039,163.84046627759605
2023-04-09 02:30:00,225.53,372.68049999999994,10950.607307828168,581.9707989421934,163.39020105780656
2023-04-09 03:00:00,222.82,372.5693,10982.9170631413,582.1681269350886,162.97047306491146
2023-04-09 03:30:00,222.95,372.5257,10995.202354050392,582.2417208858674,162.80967911413256
2023-04-09 04:00:00,227.16,372.6014,10974.069276807968,582.1157840103392,163.08701598966084
2023-04-09 04:30:00,232.98,372.7468,10934.41352703019,581.8822922248272,163.6113077751728
2023-04-09 05:00:00,241.98,373.03409999999997,10866.328969888773,581.517470750655,164.55072924934493
2023-04-09 05:30:00,258.16,373.7611,10706.979969484726,580.7101755667657,166.81202443323428
2023-04-09 06:00:00,269.71,374.82329999999996,10507.839571828154,579.8388074312979,169.80779256870193
2023-04-09 06:30:00,349.22,376.18700000000007,10344.938994949356,579.6071464452266,172.7668535547735
2023-04-09 07:00:00,407.63,377.6954,10236.6352654948,580.047916816518,175.342883183482
2023-04-09 07:30:00,463.8,379.17049999999995,10239.32337449479,581.549583647444,176.79141635255587
2023-04-09 08:00:00,479.32,380.50010000000003,10344.575853525084,583.9166760553951,177.08352394460493
2023-04-09 08:30:00,481.69,381.278,10468.687755555382,585.9112109463699,176.6447890536301
2023-04-09 09:00:00,475.92,381.28159999999997,10469.366157009928,585.9214412529674,176.64175874703253
2023-04-09 09:30:00,450.27,381.3107,10474.359531828111,585.9993370253915,176.62206297460855
2023-04-09 10:00:00,442.88,381.12049999999994,10444.175598737203,585.5139989057841,176.72700109421572
2023-04-09 10:30:00,443.31,380.8496,10399.578371555386,584.806246094756,176.892953905244
2023-04-09 11:00:00,432.21,380.3621,10324.435269282663,583.5805565366312,177.14364346336882
2023-04-09 11:30:00,416.26,380.09979999999996,10295.479442383674,583.0330840357508,177.1665159642492
2023-04-09 12:00:00,398.36,379.98089999999996,10288.142555747312,582.8418627872974,177.11993721270258
2023-04-09 12:30:00,422.44,379.7501,10274.553564636202,582.477045072787,177.02315492721294
2023-04-09 13:00:00,418.78,379.5224,10261.388939636203,582.1194280101483,176.92537198985173
2023-04-09 13:30:00,407.07,379.34439999999995,10254.636950141256,581.8747626633917,176.81403733660812
2023-04-09 14:00:00,402.91,378.9502,10247.045454504894,581.405582289579,176.494817710421
2023-04-09 14:30:00,388.69,378.7185,10246.17451994934,581.1652783882898,176.27172161171012
2023-04-09 15:00:00,384.5,378.61439999999993,10246.267358222067,581.0620955484756,176.16670445152434
2023-04-09 15:30:00,417.96,378.5075,10245.586210858432,580.9484663171803,176.0665336828197
2023-04-09 16:00:00,443.44,378.6171999999999,10248.334838545301,581.0853193526061,176.14908064739367
2023-04-09 16:30:00,486.9,379.24,10295.430345454388,582.1728001625601,176.30719983743992
2023-04-09 17:00:00,507.66,379.79470000000003,10350.124493848323,583.2658231978467,176.32357680215338
2023-04-09 17:30:00,534.94,380.13719999999995,10395.735149656402,584.0561559570801,176.21824404291976
