Datetime,RPS Price,Smoothed RPS Price,Variance,Std_Dev_Pos,Std_Dev_Neg
2023-03-22 17:30:00,25397.12,20157.3873,28984778.295496345,30924.889943695303,9389.884656304694
2023-03-22 18:00:00,25191.66,20115.9192,28740557.00981316,30837.963223377847,9393.875176622152
2023-03-22 18:30:00,24479.79,20073.5016,28519112.321374856,30754.15931783271,9392.84388216729
2023-03-22 19:00:00,23750.43,20028.000500000002,28303738.246523656,30668.252047124937,9387.748952875065
2023-03-22 19:30:00,23129.48,19978.5651,28066052.124263287,30574.045669424548,9383.084530575452
2023-03-22 20:00:00,22380.96,19929.404,27862626.427231986,30486.416158225824,9372.391841774172
2023-03-22 20:30:00,21569.36,19876.9248,27709985.574538004,30404.979810216846,9348.869789783155
2023-03-22 21:00:00,20584.96,19818.018900000003,27647508.05511864,30334.198444895315,9301.839355104692
2023-03-22 21:30:00,19101.55,19748.8693,27706006.39554967,30276.168363966914,9221.570236033083
2023-03-22 22:00:00,17275.07,19672.318799999997,27929462.570796188,30241.9853171227,9102.652282877296
2023-03-22 22:30:00,15616.05,19604.9456,28209653.717747785,30227.497782549686,8982.393417450312
2023-03-22 23:00:00,15342.86,19545.7148,28591672.05978851,30239.951015791856,8851.47858420815
2023-03-22 23:30:00,14102.37,19493.6657,29062585.529703207,30275.61089179229,8711.720508207714
2023-03-23 00:00:00,13047.61,19451.8945,29548398.095943857,30323.582151131974,8580.206848868025
2023-03-23 00:30:00,12274.08,19412.1708,30056667.865100022,30376.96315828933,8447.378441710669
2023-03-23 01:00:00,11594.25,19377.0845,30548563.80265294,30431.235539795493,8322.93346020451
2023-03-23 01:30:00,11180.08,19348.568499999998,30988528.035772137,30482.03660940277,8215.100390597225
2023-03-23 02:00:00,10909.43,19326.153299999998,31356683.01947654,30525.560966386027,8126.745633613969
2023-03-23 02:30:00,10680.15,19307.6182,31674222.63629538,30563.589528374177,8051.646871625824
2023-03-23 03:00:00,10582.39,19293.118199999997,31926612.512861032,30593.846054941205,7992.3903450587895
2023-03-23 03:30:00,10654.93,19288.4272,32006291.779559415,30603.24788431655,7973.606515683447
2023-03-23 04:00:00,11233.23,19303.0066,31780853.99579808,30577.908638740395,8028.104561259604
2023-03-23 04:30:00,12895.0,19356.3642,31136317.320204064,30516.34938282243,8196.379017177567
2023-03-23 05:00:00,16367.42,19434.9165,30398239.06040446,30461.83611708336,8407.99688291664
2023-03-23 05:30:00,18978.91,19530.0109,29776393.97535945,30443.561005324933,8616.460794675071
2023-03-23 06:00:00,21404.66,19634.7869,29516255.50872026,30500.559860764504,8769.013939235494
2023-03-23 06:30:00,23769.85,19743.4374,30028379.71729384,30703.068729071947,8783.80607092805
2023-03-23 07:00:00,27940.05,19839.086300000003,30891456.098237347,30955.1028703794,8723.069729620604
2023-03-23 07:30:00,29500.04,19899.205700000002,31517277.67645068,31127.25587381926,8671.155526180743
2023-03-23 08:00:00,28736.2,19912.0023,31652567.36451856,31164.125186730053,8659.879413269948
2023-03-23 08:30:00,26800.09,19867.7354,31063899.318370204,31014.73487400559,8720.735925994415
2023-03-23 09:00:00,25364.29,19789.8449,29991414.0326552,30742.72836193005,8836.96143806995
2023-03-23 09:30:00,24131.79,19709.759299999998,29016987.7999032,30483.243007678437,8936.275592321557
2023-03-23 10:00:00,22917.55,19643.2144,28389059.617475048,30299.491351632787,8986.937448367213
2023-03-23 10:30:00,22022.0,19590.8288,27988978.78921032,30171.751026197548,9009.906573802451
2023-03-23 11:00:00,21587.2,19546.8947,27724121.557014715,30077.634760796245,9016.154639203758
2023-03-23 11:30:00,21207.98,19509.5379,27546901.373264894,30006.566312510826,9012.509487489173
2023-03-23 12:00:00,20805.11,19474.4204,27430231.400462117,29949.196082650604,8999.644717349393
2023-03-23 12:30:00,19938.05,19438.980900000002,27334704.811710954,29895.501317751015,8982.46048224899
2023-03-23 13:00:00,19264.35,19399.8224,27264103.748900905,29842.830347694173,8956.814452305829
2023-03-23 13:30:00,18769.01,19372.8453,27215331.269394513,29806.508370924712,8939.182229075292
2023-03-23 14:00:00,19408.71,19371.9358,27213096.81264244,29805.17054530166,8938.70105469834
2023-03-23 14:30:00,20716.05,19387.0422,27261660.714772537,29829.58225781592,8944.502142184077
2023-03-23 15:00:00,21687.4,19417.4068,27381916.523255974,29882.95342179783,8951.860178202174
2023-03-23 15:30:00,22572.17,19450.636,27552614.494025916,29948.752877616844,8952.519122383153
2023-03-23 16:00:00,23175.22,19465.0928,27645398.69203416,29980.871171957857,8949.314428042142
2023-03-23 16:30:00,22970.65,19458.5051,27602009.7568754,29966.02807297044,8950.982127029556
2023-03-23 17:00:00,22599.47,19430.4635,27400112.179960005,29899.48679349974,8961.440206500267
2023-03-23 17:30:00,22214.57,19387.1162,27057551.590469915,29790.490958311828,8983.741441688173
2023-03-23 18:00:00,21735.52,19335.1361,26660110.81652873,29661.822076929624,9008.450123070377
2023-03-23 18:30:00,20978.49,19280.221400000002,26276443.85671282,29532.332179095753,9028.110620904252
2023-03-23 19:00:00,20558.02,19220.3926,25895065.715011,29397.8315145818,9042.953685418197
2023-03-23 19:30:00,20118.72,19157.643900000003,25531857.636639837,29263.455621309644,9051.832178690362
2023-03-23 20:00:00,19911.48,19094.486500000003,25251686.970083226,29144.69783510798,9044.275164892024
