Datetime,RPS Price,Smoothed RPS Price,Variance,Std_Dev_Pos,Std_Dev_Neg
2022-08-01 00:00:00,45.6,66.5398,1049.258320367347,131.32431421033726,1.75528578966275
2022-08-01 00:30:00,46.18,65.96039215686274,1045.3945398431374,130.62551536383228,1.2952689498931989
2022-08-01 01:00:00,37.16,65.27634615384615,1049.2283922699849,130.0599364300877,0.49275587760459416
2022-08-01 01:30:00,28.64,64.52735849056603,1058.7829967343978,129.60525018150506,-0.5505332003729961
2022-08-01 02:00:00,24.92,63.75185185185185,1071.2821285814116,129.21274486688523,-1.7090411631815243
2022-08-01 02:30:00,27.71,63.031454545454544,1079.987045993266,128.75776726702037,-2.694858176111275
2022-08-01 03:00:00,25.29,62.316250000000004,1088.9959002272726,128.31612576434588,-3.6836257643458694
2022-08-01 03:30:00,26.36,61.65070175438597,1094.7979494987467,127.82616395900519,-4.524760450233252
2022-08-01 04:00:00,25.11,61.04344827586207,1096.9788615849968,127.28479070141975,-5.197894149695607
2022-08-01 04:30:00,29.06,60.52559322033898,1093.8876905902978,126.67353923804382,-5.622352797365842
2022-08-01 05:00:00,34.48,60.069833333333335,1087.810245734463,126.03377032118945,-5.89410365452278
2022-08-01 05:30:00,39.44,59.73409836065574,1076.5558712568302,125.35592007437626,-5.887723353064764
2022-08-01 06:00:00,49.48,59.80209677419355,1059.1940889740874,124.89262109145764,-5.288427543070547
2022-08-01 06:30:00,72.84,59.99063492063492,1044.3497512032766,124.62343622781258,-4.6421663865427405
2022-08-01 07:00:00,84.84,60.406875,1038.861142460317,124.86961284009851,-4.055862840098513
2022-08-01 07:30:00,100.66,60.759846153846155,1030.727198413461,124.96972696399752,-3.4500346563052062
2022-08-01 08:00:00,94.61,61.030454545454546,1019.7029644055939,124.89603101370835,-2.8351219227992672
2022-08-01 08:30:00,96.18,61.17014925373134,1005.5603984622338,124.59129394419665,-2.250995436733966
2022-08-01 09:00:00,88.92,61.22088235294118,990.7270559262506,124.17251635639659,-1.7307516505142218
2022-08-01 09:30:00,79.0,61.136376811594204,976.6502822676891,123.63918578103778,-1.366432157849374
2022-08-01 10:00:00,69.5,60.998,963.8363002898545,123.08942614853856,-1.093426148538562
2022-08-01 10:30:00,62.41,60.70140845070423,956.3128351307842,122.55002476928598,-1.147207867877519
2022-08-01 11:00:00,61.91,60.442499999999995,947.6700584507038,122.01100033745189,-1.1260003374519059
2022-08-01 11:30:00,58.62,60.179452054794524,939.5591524733633,121.48391037467084,-1.1250062650817938
2022-08-01 12:00:00,49.38,59.96486486486486,930.0960061458715,120.95981567707132,-1.030085947341604
2022-08-01 12:30:00,52.2,59.72653333333333,921.7872851171167,120.44843334040218,-0.9953666737355107
2022-08-01 13:00:00,50.04,59.56355263157894,911.5155538771925,119.94618436876617,-0.8190791056082816
2022-08-01 13:30:00,51.49,59.32974025974026,903.731381510594,119.45399099139077,-0.7945104719102432
2022-08-01 14:00:00,47.57,59.0748717948718,897.0613292041286,118.97683600988327,-0.827092420139671
2022-08-01 14:30:00,46.06,58.851392405063294,889.506042908146,118.50056818840991,-0.7977833782833201
2022-08-01 15:00:00,46.58,58.553375,885.3516226424043,118.06309261460154,-0.9563426146015388
2022-08-01 15:30:00,53.13,58.3437037037037,877.8456536111104,117.60062409655268,-0.9132166891452798
2022-08-01 16:00:00,56.95,58.23756097560975,867.9318878048773,117.15892850233564,-0.6838065511161417
2022-08-01 16:30:00,66.67,58.29469879518072,857.6183252130465,116.86494124689153,-0.2755436565300826
2022-08-01 17:00:00,75.56,58.734404761904756,863.5262466293738,117.50603896172512,-0.03722943791561306
2022-08-01 17:30:00,89.91,59.47447058823529,899.8004535854333,119.46781867234986,-0.5188774958792735
2022-08-01 18:00:00,123.15,60.18116279069768,932.16415863201,121.24388983861161,-0.8815642572162545
2022-08-01 18:30:00,134.69,60.80643678160919,955.3392185511887,122.62356122301907,-1.0106876598006878
2022-08-01 19:00:00,134.91,61.35874999999999,971.2026984195393,123.68700036593083,-0.9695003659308412
2022-08-01 19:30:00,140.67,61.91651685393258,987.8545479570981,124.77682381968317,-0.9437901118180179
2022-08-01 20:00:00,128.2,62.604777777777784,1019.3883375905109,126.46050070346428,-1.250945147908709
2022-08-01 20:30:00,106.79,63.075604395604394,1028.2344715750908,127.20779511368576,-1.0565863224769814
2022-08-01 21:00:00,112.57,63.34586956521739,1023.6551717630186,127.33509277547424,-0.6433536450394612
2022-08-01 21:30:00,106.76,63.47236559139785,1014.0166008648893,127.15962023045068,-0.21488904765498518
2022-08-01 22:00:00,89.93,63.48117021276595,1003.120483562113,126.82532490953693,0.13701551599498174
2022-08-01 22:30:00,71.08,63.39442105263158,993.163903650615,126.42342718950843,0.3654149157547266
2022-08-01 23:00:00,49.03,63.21427083333333,985.82514051535,126.00997579841354,0.41856586825311837
2022-08-01 23:30:00,49.32,62.95525773195876,982.0636439432982,125.63104712286466,0.2794683410528549
2022-08-02 00:00:00,42.85,62.634693877551015,982.0098725857346,125.30876738759932,-0.03937963249728682
2022-08-02 00:30:00,42.58,62.318585858585855,981.8818673675524,124.98857444539038,-0.35140272821867313
2022-08-02 01:00:00,36.99,61.9529,985.3364834242418,124.73303964381543,-0.8272396438154388
2022-08-02 01:30:00,30.39,61.75769999999999,995.5954461717164,124.86381527171407,-1.3484152717140887
2022-08-02 02:00:00,25.58,61.52740000000001,1008.1468194343428,125.03005567468318,-1.9752556746831686
2022-08-02 02:30:00,22.65,61.421800000000005,1014.4603341010094,125.12298787278647,-2.279387872786458
