Datetime,RPS Price,Smoothed RPS Price,Variance,Std_Dev_Pos,Std_Dev_Neg
2022-08-01 00:00:00,15.52,24.5106,100.42546289795916,44.553101131142206,4.468098868857794
2022-08-01 00:30:00,13.51,24.358627450980393,99.59483207843135,44.31806953521024,4.399185366750547
2022-08-01 01:00:00,13.44,24.147884615384616,99.95144445701357,44.143028471532645,4.152740759236586
2022-08-01 01:30:00,11.91,23.913396226415095,100.94349593613931,44.007524317590324,3.81926813523987
2022-08-01 02:00:00,12.13,23.682037037037034,101.92936369671557,43.87405166626267,3.490022407811395
2022-08-01 02:30:00,11.72,23.43618181818182,103.36624626262626,43.77002024211214,3.1023433942514984
2022-08-01 03:00:00,11.73,23.21357142857143,104.26196155844156,43.635320771704755,2.7918220854381097
2022-08-01 03:30:00,11.15,23.039298245614034,104.1312959273183,43.448246864033194,2.630349627194878
2022-08-01 04:00:00,13.39,22.891896551724138,103.5646121294616,43.245236536057085,2.53855656739119
2022-08-01 04:30:00,12.25,22.774067796610172,102.59814868497955,43.03221664441752,2.515918948802824
2022-08-01 05:00:00,15.76,22.703833333333332,101.15516980225988,42.81901862228952,2.588648044377141
2022-08-01 05:30:00,14.75,22.694426229508196,99.47464841530055,42.64182189062652,2.747030568389871
2022-08-01 06:00:00,18.56,22.758064516129032,98.09500602855631,42.56664912266327,2.9494799095947926
2022-08-01 06:30:00,22.21,22.816825396825397,96.73035750128008,42.48714389971498,3.1465068939358147
2022-08-01 07:00:00,25.57,22.90390625,95.68027180059524,42.46716485388245,3.3406476461175423
2022-08-01 07:30:00,25.42,22.916,94.194774375,42.32679847662121,3.5052015233787976
2022-08-01 08:00:00,25.3,22.93287878787879,92.76442696969697,42.19573703578135,3.6700205399762247
2022-08-01 08:30:00,25.05,22.949552238805968,91.377531614654,42.067871371475974,3.8312331061359615
2022-08-01 09:00:00,25.99,22.991617647058824,90.134013762072,41.979404644186424,4.003830649931224
2022-08-01 09:30:00,24.64,23.05159420289855,89.05671947996589,41.92556776227029,4.177620643526808
2022-08-01 10:00:00,24.36,23.12557142857143,88.14912648033126,41.903124674969774,4.348018182173085
2022-08-01 10:30:00,27.27,23.162535211267606,86.98686205231388,41.81588472842552,4.509185694109689
2022-08-01 11:00:00,23.63,23.213055555555556,85.94546095461659,41.75441051732861,4.6717005937825
2022-08-01 11:30:00,22.13,23.226986301369863,84.76594079147641,41.64067042937384,4.813302173365884
2022-08-01 12:00:00,19.25,23.23972972972973,83.61678074787116,41.52817206338638,4.951287396073084
2022-08-01 12:30:00,21.65,23.25133333333333,82.49692252252252,41.41689663563943,5.085770031027231
2022-08-01 13:00:00,19.87,23.22907894736842,81.43460314035089,41.27730358475044,5.1808543099863975
2022-08-01 13:30:00,22.65,23.212987012987014,80.38303438140807,41.14430424083261,5.281669785141418
2022-08-01 14:00:00,21.98,23.15474358974359,79.60369798534798,40.99892448832764,5.310562691159539
2022-08-01 14:30:00,21.95,23.14493670886076,78.59073557286595,40.87521990714792,5.414653510573604
2022-08-01 15:00:00,22.54,23.167875000000002,77.63800935126582,40.79036169754253,5.545388302457475
2022-08-01 15:30:00,20.86,23.216666666666665,76.860365,40.75067533553643,5.682657997796902
2022-08-01 16:00:00,22.39,23.279756097560977,76.23785426076483,40.742614312728946,5.816897882393011
2022-08-01 16:30:00,26.04,23.413373493975904,76.78997384660595,40.93935122380381,5.887395764147996
2022-08-01 17:00:00,32.39,23.62369047619048,79.58038501147448,41.465258233702656,5.7821227186783055
2022-08-01 17:30:00,40.48,23.873882352941177,83.95365736694679,42.19912803936479,5.548636666517567
2022-08-01 18:00:00,44.86,24.102790697674422,87.47228388508893,42.808114419555196,5.397466975793645
2022-08-01 18:30:00,47.29,24.340344827586208,91.36474522854854,43.457326307783184,5.223363347389231
2022-08-01 19:00:00,51.02,24.51590909090909,93.02698307210034,43.806008424204435,5.225809757613749
2022-08-01 19:30:00,45.04,24.673707865168538,94.18599859550564,44.08360210449974,5.2638136258373365
2022-08-01 20:00:00,43.41,24.837444444444444,95.54059901373284,44.386418741192884,5.288470147696
2022-08-01 20:30:00,34.84,24.9289010989011,95.24018989010992,44.447117194652265,5.41068500314994
2022-08-01 21:00:00,36.6,25.054021739130434,95.63387046106071,44.61253604477857,5.495507433482295
2022-08-01 21:30:00,30.98,25.141397849462365,95.30438824216927,44.66619113821902,5.6166045607057065
2022-08-01 22:00:00,32.43,25.242553191489364,95.24145577671017,44.760899000159746,5.724207382818982
2022-08-01 22:30:00,31.69,25.245157894736842,94.22889332586789,44.65947151390637,5.830844275567312
2022-08-01 23:00:00,23.57,25.221041666666665,93.29284311403512,44.53868573772617,5.90339759560716
2022-08-01 23:30:00,22.29,25.147731958762886,92.84235105240553,44.41867911269443,5.876784804831345
2022-08-02 00:00:00,22.61,25.03969387755102,93.0290916579003,44.33001182805668,5.749375927045353
2022-08-02 00:30:00,19.46,24.923636363636366,93.41328051948054,44.25374557382766,5.593527153445077
2022-08-02 01:00:00,16.76,24.804899999999996,93.87954443434346,44.18319140397506,5.426608596024934
2022-08-02 01:30:00,13.4,24.7604,94.9122725656566,44.24498596590203,5.275814034097969
2022-08-02 02:00:00,11.72,24.737199999999998,95.49338804040406,44.281343679414974,5.1930563205850255
2022-08-02 02:30:00,11.42,24.709100000000003,96.21366483838386,44.32681289813202,5.0913871018679835
2022-08-02 03:00:00,10.16,24.7123,96.1319471818182,44.32168012093378,5.102919879066221
2022-08-02 03:30:00,10.97,24.706799999999998,96.27477551515155,44.3307420622006,5.0828579377993925
